time	V(gate)	V(n002)
1.040746428571432e-005	9.999445e+000	1.000000e+001
1.041119285714289e-005	9.999494e+000	1.000000e+001
1.041492142857146e-005	9.999538e+000	1.000000e+001
1.041865000000003e-005	9.999578e+000	1.000000e+001
1.042210714285717e-005	9.999612e+000	1.000000e+001
1.042556428571432e-005	9.999644e+000	1.000000e+001
1.042902142857146e-005	9.999673e+000	1.000000e+001
1.043247857142861e-005	9.999700e+000	1.000000e+001
1.043593571428575e-005	9.999725e+000	1.000000e+001
1.043939285714289e-005	9.999747e+000	1.000000e+001
1.044285000000003e-005	9.999767e+000	1.000000e+001
1.044295000000003e-005	9.999768e+000	1.000000e+001
1.044669285714289e-005	9.999788e+000	1.000000e+001
1.045043571428575e-005	9.999807e+000	1.000000e+001
1.045417857142861e-005	9.999824e+000	1.000000e+001
1.045792142857146e-005	9.999840e+000	1.000000e+001
1.046166428571432e-005	9.999854e+000	1.000000e+001
1.046540714285718e-005	9.999867e+000	1.000000e+001
1.046915000000004e-005	9.999878e+000	1.000000e+001
1.047292142857147e-005	9.999889e+000	1.000000e+001
1.047669285714289e-005	9.999899e+000	1.000000e+001
1.048046428571432e-005	9.999908e+000	1.000000e+001
1.048423571428575e-005	9.999916e+000	1.000000e+001
1.048800714285718e-005	9.999924e+000	1.000000e+001
1.049177857142861e-005	9.999930e+000	1.000000e+001
1.049555000000004e-005	9.999936e+000	1.000000e+001
1.049937857142861e-005	9.999942e+000	1.000000e+001
1.050320714285718e-005	9.999947e+000	1.000000e+001
1.050703571428575e-005	9.999952e+000	1.000000e+001
1.051086428571432e-005	9.999956e+000	1.000000e+001
1.051469285714290e-005	9.999961e+000	1.000000e+001
1.051852142857147e-005	9.999964e+000	1.000000e+001
1.052235000000004e-005	9.999968e+000	1.000000e+001
1.052562142857147e-005	9.999970e+000	1.000000e+001
1.052889285714290e-005	9.999972e+000	1.000000e+001
1.053216428571433e-005	9.999974e+000	1.000000e+001
1.053543571428575e-005	9.999976e+000	1.000000e+001
1.053870714285718e-005	9.999978e+000	1.000000e+001
1.054197857142861e-005	9.999979e+000	1.000000e+001
1.054525000000004e-005	9.999981e+000	1.000000e+001
1.054535000000004e-005	9.999981e+000	1.000000e+001
1.054945000000004e-005	9.999983e+000	1.000000e+001
1.055355000000004e-005	9.999984e+000	1.000000e+001
1.055765000000004e-005	9.999986e+000	1.000000e+001
1.056175000000004e-005	9.999987e+000	1.000000e+001
1.056585000000004e-005	9.999989e+000	1.000000e+001
1.056995000000004e-005	9.999990e+000	1.000000e+001
1.057405000000004e-005	9.999990e+000	1.000000e+001
1.057852142857147e-005	9.999991e+000	1.000000e+001
1.058299285714290e-005	9.999992e+000	1.000000e+001
1.058746428571433e-005	9.999993e+000	1.000000e+001
1.059193571428576e-005	9.999994e+000	1.000000e+001
1.059640714285719e-005	9.999995e+000	1.000000e+001
1.060087857142862e-005	9.999995e+000	1.000000e+001
1.060535000000004e-005	9.999996e+000	1.000000e+001
1.061053571428576e-005	9.999996e+000	1.000000e+001
1.061572142857147e-005	9.999997e+000	1.000000e+001
1.062090714285719e-005	9.999997e+000	1.000000e+001
1.062609285714290e-005	9.999997e+000	1.000000e+001
1.063127857142862e-005	9.999998e+000	1.000000e+001
1.063646428571433e-005	9.999998e+000	1.000000e+001
1.064165000000005e-005	9.999998e+000	1.000000e+001
1.064775000000005e-005	9.999998e+000	1.000000e+001
1.065479285714291e-005	9.999998e+000	1.000000e+001
1.066183571428576e-005	9.999999e+000	1.000000e+001
1.066887857142862e-005	9.999999e+000	1.000000e+001
1.067592142857148e-005	9.999999e+000	1.000000e+001
1.068296428571434e-005	9.999999e+000	1.000000e+001
1.069000714285719e-005	1.000000e+001	1.000000e+001
1.069705000000005e-005	1.000000e+001	1.000000e+001
1.070462142857148e-005	1.000000e+001	1.000000e+001
1.071219285714291e-005	1.000000e+001	1.000000e+001
1.071976428571434e-005	1.000000e+001	1.000000e+001
1.072733571428577e-005	1.000000e+001	1.000000e+001
1.073490714285720e-005	1.000000e+001	1.000000e+001
1.074247857142863e-005	1.000000e+001	1.000000e+001
1.075005000000006e-005	1.000000e+001	1.000000e+001
1.075015000000006e-005	1.000000e+001	1.000000e+001
1.076476428571434e-005	1.000000e+001	1.000000e+001
1.077937857142863e-005	1.000000e+001	1.000000e+001
1.079399285714292e-005	1.000000e+001	1.000000e+001
1.080860714285720e-005	1.000000e+001	1.000000e+001
1.082322142857149e-005	1.000000e+001	1.000000e+001
1.083783571428578e-005	1.000000e+001	1.000000e+001
1.085245000000006e-005	1.000000e+001	1.000000e+001
1.085255000000006e-005	1.000000e+001	1.000000e+001
1.095495000000007e-005	1.000000e+001	1.000000e+001
1.105735000000008e-005	1.000000e+001	1.000000e+001
1.115975000000009e-005	1.000000e+001	1.000000e+001
1.126215000000009e-005	1.000000e+001	1.000000e+001
1.136455000000010e-005	1.000000e+001	1.000000e+001
1.146695000000011e-005	1.000000e+001	1.000000e+001
1.156935000000012e-005	1.000000e+001	1.000000e+001
1.167175000000012e-005	1.000000e+001	1.000000e+001
1.177415000000013e-005	1.000000e+001	1.000000e+001
1.187655000000014e-005	1.000000e+001	1.000000e+001
1.197895000000015e-005	1.000000e+001	1.000000e+001
1.208135000000016e-005	1.000000e+001	1.000000e+001
1.218375000000016e-005	1.000000e+001	1.000000e+001
1.228615000000017e-005	1.000000e+001	1.000000e+001
1.238855000000018e-005	1.000000e+001	1.000000e+001
1.249095000000019e-005	1.000000e+001	1.000000e+001
1.259335000000019e-005	1.000000e+001	1.000000e+001
1.269575000000020e-005	1.000000e+001	1.000000e+001
1.279815000000021e-005	1.000000e+001	1.000000e+001
1.290055000000022e-005	1.000000e+001	1.000000e+001
1.300295000000022e-005	1.000000e+001	1.000000e+001
1.310535000000023e-005	1.000000e+001	1.000000e+001
1.320775000000024e-005	1.000000e+001	1.000000e+001
1.331015000000025e-005	1.000000e+001	1.000000e+001
1.341255000000026e-005	1.000000e+001	1.000000e+001
1.351495000000026e-005	1.000000e+001	1.000000e+001
1.361735000000027e-005	1.000000e+001	1.000000e+001
1.371975000000028e-005	1.000000e+001	1.000000e+001
1.382215000000029e-005	1.000000e+001	1.000000e+001
1.392455000000029e-005	1.000000e+001	1.000000e+001
1.402695000000030e-005	1.000000e+001	1.000000e+001
1.412935000000031e-005	1.000000e+001	1.000000e+001
1.423175000000032e-005	1.000000e+001	1.000000e+001
1.433415000000032e-005	1.000000e+001	1.000000e+001
1.443655000000033e-005	1.000000e+001	1.000000e+001
1.453895000000034e-005	1.000000e+001	1.000000e+001
1.464135000000035e-005	1.000000e+001	1.000000e+001
1.474375000000036e-005	1.000000e+001	1.000000e+001
1.484615000000036e-005	1.000000e+001	1.000000e+001
1.494855000000037e-005	1.000000e+001	1.000000e+001
1.501000000000000e-005	1.000000e+001	1.000000e+001
1.501046428571413e-005	9.922107e+000	9.535714e+000
1.501092857142825e-005	9.839948e+000	9.071429e+000
1.501139285714238e-005	9.753522e+000	8.607143e+000
1.501185714285650e-005	9.662829e+000	8.142857e+000
1.501232142857062e-005	9.567869e+000	7.678571e+000
1.501278571428475e-005	9.468643e+000	7.214286e+000
1.501324999999887e-005	9.365149e+000	6.750000e+000
1.501409285714173e-005	9.166364e+000	5.907143e+000
1.501493571428459e-005	8.954989e+000	5.064286e+000
1.501577857142745e-005	8.731022e+000	4.221429e+000
1.501662142857030e-005	8.494466e+000	3.378571e+000
1.501746428571316e-005	8.245319e+000	2.535714e+000
1.501830714285602e-005	7.983581e+000	1.692857e+000
1.501914999999887e-005	7.709253e+000	8.500000e-001
1.502000000000000e-005	7.421429e+000	0.000000e+000
1.502187857142857e-005	7.087390e+000	0.000000e+000
1.502375714285714e-005	6.766891e+000	0.000000e+000
1.502563571428572e-005	6.459933e+000	0.000000e+000
1.502751428571429e-005	6.166515e+000	0.000000e+000
1.502939285714286e-005	5.886638e+000	0.000000e+000
1.503127142857143e-005	5.620301e+000	0.000000e+000
1.503315000000000e-005	5.367504e+000	0.000000e+000
1.503425000000000e-005	5.224193e+000	0.000000e+000
1.503535000000000e-005	5.084454e+000	0.000000e+000
1.503645000000000e-005	4.948287e+000	0.000000e+000
1.503755000000000e-005	4.815692e+000	0.000000e+000
1.503865000000000e-005	4.686670e+000	0.000000e+000
1.503975000000000e-005	4.561220e+000	0.000000e+000
1.504085000000000e-005	4.439342e+000	0.000000e+000
1.504146428571429e-005	4.372596e+000	0.000000e+000
1.504207857142857e-005	4.306794e+000	0.000000e+000
1.504269285714286e-005	4.241934e+000	0.000000e+000
1.504330714285715e-005	4.178018e+000	0.000000e+000
1.504392142857143e-005	4.115045e+000	0.000000e+000
1.504453571428572e-005	4.053014e+000	0.000000e+000
1.504515000000000e-005	3.991927e+000	0.000000e+000
1.504553571428572e-005	3.954007e+000	0.000000e+000
1.504592142857143e-005	3.916405e+000	0.000000e+000
1.504630714285715e-005	3.879118e+000	0.000000e+000
1.504669285714286e-005	3.842148e+000	0.000000e+000
1.504707857142857e-005	3.805495e+000	0.000000e+000
1.504746428571429e-005	3.769158e+000	0.000000e+000
1.504785000000000e-005	3.733137e+000	0.000000e+000
1.504810714285715e-005	3.709281e+000	0.000000e+000
1.504836428571429e-005	3.685524e+000	0.000000e+000
1.504862142857143e-005	3.661866e+000	0.000000e+000
1.504887857142857e-005	3.638308e+000	0.000000e+000
1.504913571428572e-005	3.614850e+000	0.000000e+000
1.504939285714286e-005	3.591491e+000	0.000000e+000
1.504965000000000e-005	3.568232e+000	0.000000e+000
1.504973571428572e-005	3.560488e+000	0.000000e+000
1.504982142857143e-005	3.552749e+000	0.000000e+000
1.504990714285715e-005	3.545015e+000	0.000000e+000
1.504999285714286e-005	3.537286e+000	0.000000e+000
1.505007857142857e-005	3.529562e+000	0.000000e+000
1.505016428571429e-005	3.521843e+000	0.000000e+000
1.505025000000000e-005	3.514129e+000	0.000000e+000
1.505035000000000e-005	3.505130e+000	0.000000e+000
1.505065000000000e-005	3.478142e+000	0.000000e+000
1.505095000000000e-005	3.451134e+000	0.000000e+000
1.505125000000000e-005	3.424057e+000	0.000000e+000
1.505155000000000e-005	3.396854e+000	0.000000e+000
1.505185000000000e-005	3.369452e+000	0.000000e+000
1.505205000000000e-005	3.351029e+000	0.000000e+000
1.505225000000000e-005	3.332443e+000	0.000000e+000
1.505245000000000e-005	3.313653e+000	0.000000e+000
1.505265000000000e-005	3.294608e+000	0.000000e+000
1.505285000000000e-005	3.275259e+000	0.000000e+000
1.505315000000000e-005	3.245749e+000	0.000000e+000
1.505335000000000e-005	3.225784e+000	0.000000e+000
1.505355000000000e-005	3.205856e+000	0.000000e+000
1.505375000000000e-005	3.185964e+000	0.000000e+000
1.505395000000000e-005	3.166110e+000	0.000000e+000
1.505415000000000e-005	3.146292e+000	0.000000e+000
1.505435000000000e-005	3.126510e+000	0.000000e+000
1.505455000000000e-005	3.106766e+000	0.000000e+000
1.505575000000000e-005	2.992170e+000	0.000000e+000
1.505695000000000e-005	2.882627e+000	0.000000e+000
1.505815000000000e-005	2.778136e+000	0.000000e+000
1.505935000000000e-005	2.678698e+000	0.000000e+000
1.506055000000000e-005	2.584312e+000	0.000000e+000
1.506175000000000e-005	2.494979e+000	0.000000e+000
1.506295000000000e-005	2.410698e+000	0.000000e+000
1.506432142857143e-005	2.319542e+000	0.000000e+000
1.506569285714286e-005	2.232704e+000	0.000000e+000
1.506706428571429e-005	2.150182e+000	0.000000e+000
1.506843571428572e-005	2.071978e+000	0.000000e+000
1.506980714285715e-005	1.998089e+000	0.000000e+000
1.507117857142857e-005	1.928518e+000	0.000000e+000
1.507255000000000e-005	1.863264e+000	0.000000e+000
1.507479285714286e-005	1.762619e+000	0.000000e+000
1.507703571428572e-005	1.668770e+000	0.000000e+000
1.507927857142858e-005	1.581715e+000	0.000000e+000
1.508152142857143e-005	1.501456e+000	0.000000e+000
1.508376428571429e-005	1.427992e+000	0.000000e+000
1.508600714285715e-005	1.361323e+000	0.000000e+000
1.508825000000001e-005	1.301449e+000	0.000000e+000
1.508966428571429e-005	1.266171e+000	0.000000e+000
1.509107857142858e-005	1.232615e+000	0.000000e+000
1.509249285714286e-005	1.200781e+000	0.000000e+000
1.509390714285715e-005	1.170669e+000	0.000000e+000
1.509532142857143e-005	1.142278e+000	0.000000e+000
1.509673571428572e-005	1.115609e+000	0.000000e+000
1.509815000000001e-005	1.090662e+000	0.000000e+000
1.509887857142858e-005	1.078275e+000	0.000000e+000
1.509960714285715e-005	1.066229e+000	0.000000e+000
1.510033571428572e-005	1.054524e+000	0.000000e+000
1.510106428571429e-005	1.043158e+000	0.000000e+000
1.510179285714286e-005	1.032133e+000	0.000000e+000
1.510252142857144e-005	1.021449e+000	0.000000e+000
1.510325000000001e-005	1.011105e+000	0.000000e+000
1.510345000000001e-005	1.008312e+000	0.000000e+000
1.510355000000001e-005	1.006925e+000	0.000000e+000
1.510375000000001e-005	1.004167e+000	0.000000e+000
1.510453571428572e-005	9.935758e-001	0.000000e+000
1.510532142857143e-005	9.832937e-001	0.000000e+000
1.510610714285715e-005	9.733204e-001	0.000000e+000
1.510689285714286e-005	9.636560e-001	0.000000e+000
1.510767857142858e-005	9.543003e-001	0.000000e+000
1.510846428571429e-005	9.452534e-001	0.000000e+000
1.510925000000001e-005	9.365154e-001	0.000000e+000
1.511077857142858e-005	9.204074e-001	0.000000e+000
1.511230714285715e-005	9.050680e-001	0.000000e+000
1.511383571428572e-005	8.904974e-001	0.000000e+000
1.511536428571429e-005	8.766954e-001	0.000000e+000
1.511689285714286e-005	8.636621e-001	0.000000e+000
1.511842142857144e-005	8.513974e-001	0.000000e+000
1.511995000000001e-005	8.399015e-001	0.000000e+000
1.512197857142858e-005	8.255959e-001	0.000000e+000
1.512400714285715e-005	8.116888e-001	0.000000e+000
1.512603571428572e-005	7.981804e-001	0.000000e+000
1.512806428571429e-005	7.850706e-001	0.000000e+000
1.513009285714287e-005	7.723593e-001	0.000000e+000
1.513212142857144e-005	7.600467e-001	0.000000e+000
1.513415000000001e-005	7.481326e-001	0.000000e+000
1.513679285714287e-005	7.321484e-001	0.000000e+000
1.513943571428572e-005	7.153500e-001	0.000000e+000
1.514207857142858e-005	6.977374e-001	0.000000e+000
1.514472142857144e-005	6.793106e-001	0.000000e+000
1.514736428571429e-005	6.600696e-001	0.000000e+000
1.515000714285715e-005	6.400144e-001	0.000000e+000
1.515265000000001e-005	6.191450e-001	0.000000e+000
1.515275000000001e-005	6.183428e-001	0.000000e+000
1.515623571428573e-005	5.890452e-001	0.000000e+000
1.515972142857144e-005	5.603601e-001	0.000000e+000
1.516320714285715e-005	5.322876e-001	0.000000e+000
1.516669285714287e-005	5.048275e-001	0.000000e+000
1.517017857142858e-005	4.779799e-001	0.000000e+000
1.517366428571430e-005	4.517449e-001	0.000000e+000
1.517715000000001e-005	4.261224e-001	0.000000e+000
1.518097857142858e-005	4.005040e-001	0.000000e+000
1.518480714285716e-005	3.763360e-001	0.000000e+000
1.518863571428573e-005	3.536181e-001	0.000000e+000
1.519246428571430e-005	3.323506e-001	0.000000e+000
1.519629285714287e-005	3.125332e-001	0.000000e+000
1.520012142857144e-005	2.941662e-001	0.000000e+000
1.520395000000001e-005	2.772493e-001	0.000000e+000
1.520850714285716e-005	2.585711e-001	0.000000e+000
1.521306428571430e-005	2.409959e-001	0.000000e+000
1.521762142857144e-005	2.245239e-001	0.000000e+000
1.522217857142859e-005	2.091550e-001	0.000000e+000
1.522673571428573e-005	1.948892e-001	0.000000e+000
1.523129285714287e-005	1.817266e-001	0.000000e+000
1.523585000000002e-005	1.696670e-001	0.000000e+000
1.523859285714287e-005	1.626651e-001	0.000000e+000
1.524133571428573e-005	1.559083e-001	0.000000e+000
1.524407857142859e-005	1.493967e-001	0.000000e+000
1.524682142857145e-005	1.431304e-001	0.000000e+000
1.524956428571430e-005	1.371092e-001	0.000000e+000
1.525230714285716e-005	1.313332e-001	0.000000e+000
1.525505000000002e-005	1.258024e-001	0.000000e+000
1.525515000000002e-005	1.256039e-001	0.000000e+000
1.526137857142859e-005	1.139515e-001	0.000000e+000
1.526760714285716e-005	1.031333e-001	0.000000e+000
1.527383571428573e-005	9.314947e-002	0.000000e+000
1.528006428571430e-005	8.399988e-002	0.000000e+000
1.528629285714288e-005	7.568458e-002	0.000000e+000
1.529252142857145e-005	6.820355e-002	0.000000e+000
1.529875000000002e-005	6.155679e-002	0.000000e+000
1.530392142857145e-005	5.645021e-002	0.000000e+000
1.530909285714288e-005	5.168326e-002	0.000000e+000
1.531426428571431e-005	4.725594e-002	0.000000e+000
1.531943571428574e-005	4.316827e-002	0.000000e+000
1.532460714285717e-005	3.942023e-002	0.000000e+000
1.532977857142860e-005	3.601184e-002	0.000000e+000
1.533495000000003e-005	3.294308e-002	0.000000e+000
1.533816428571431e-005	3.114101e-002	0.000000e+000
1.534137857142860e-005	2.942344e-002	0.000000e+000
1.534459285714288e-005	2.779036e-002	0.000000e+000
1.534780714285717e-005	2.624178e-002	0.000000e+000
1.535102142857145e-005	2.477770e-002	0.000000e+000
1.535423571428574e-005	2.339811e-002	0.000000e+000
1.535745000000003e-005	2.210302e-002	0.000000e+000
1.535755000000003e-005	2.206355e-002	0.000000e+000
1.536250714285717e-005	2.021741e-002	0.000000e+000
1.536746428571431e-005	1.849807e-002	0.000000e+000
1.537242142857146e-005	1.690555e-002	0.000000e+000
1.537737857142860e-005	1.543984e-002	0.000000e+000
1.538233571428574e-005	1.410093e-002	0.000000e+000
1.538729285714288e-005	1.288884e-002	0.000000e+000
1.539225000000003e-005	1.180356e-002	0.000000e+000
1.539719285714289e-005	1.080526e-002	0.000000e+000
1.540213571428574e-005	9.876661e-003	0.000000e+000
1.540707857142860e-005	9.017749e-003	0.000000e+000
1.541202142857146e-005	8.228529e-003	0.000000e+000
1.541696428571432e-005	7.508999e-003	0.000000e+000
1.542190714285717e-005	6.859161e-003	0.000000e+000
1.542685000000003e-005	6.279013e-003	0.000000e+000
1.543156428571432e-005	5.767047e-003	0.000000e+000
1.543627857142860e-005	5.289868e-003	0.000000e+000
1.544099285714289e-005	4.847476e-003	0.000000e+000
1.544570714285718e-005	4.439872e-003	0.000000e+000
1.545042142857146e-005	4.067054e-003	0.000000e+000
1.545513571428575e-005	3.729024e-003	0.000000e+000
1.545985000000004e-005	3.425781e-003	0.000000e+000
1.545995000000004e-005	3.419484e-003	0.000000e+000
1.546489285714289e-005	3.127007e-003	0.000000e+000
1.546983571428575e-005	2.855265e-003	0.000000e+000
1.547477857142861e-005	2.604258e-003	0.000000e+000
1.547972142857147e-005	2.373987e-003	0.000000e+000
1.548466428571432e-005	2.164451e-003	0.000000e+000
1.548960714285718e-005	1.975650e-003	0.000000e+000
1.549455000000004e-005	1.807585e-003	0.000000e+000
1.549949285714289e-005	1.652637e-003	0.000000e+000
1.550443571428575e-005	1.508707e-003	0.000000e+000
1.550937857142861e-005	1.375795e-003	0.000000e+000
1.551432142857147e-005	1.253901e-003	0.000000e+000
1.551926428571432e-005	1.143026e-003	0.000000e+000
1.552420714285718e-005	1.043170e-003	0.000000e+000
1.552915000000004e-005	9.543310e-004	0.000000e+000
1.553387857142861e-005	8.757260e-004	0.000000e+000
1.553860714285718e-005	8.025293e-004	0.000000e+000
1.554333571428575e-005	7.347411e-004	0.000000e+000
1.554806428571433e-005	6.723613e-004	0.000000e+000
1.555279285714290e-005	6.153899e-004	0.000000e+000
1.555752142857147e-005	5.638269e-004	0.000000e+000
1.556225000000004e-005	5.176724e-004	0.000000e+000
1.556235000000004e-005	5.167163e-004	0.000000e+000
1.556730714285719e-005	4.722254e-004	0.000000e+000
1.557226428571433e-005	4.309130e-004	0.000000e+000
1.557722142857147e-005	3.927791e-004	0.000000e+000
1.558217857142861e-005	3.578238e-004	0.000000e+000
1.558713571428576e-005	3.260470e-004	0.000000e+000
1.559209285714290e-005	2.974487e-004	0.000000e+000
1.559705000000004e-005	2.720290e-004	0.000000e+000
1.560202142857147e-005	2.485361e-004	0.000000e+000
1.560699285714290e-005	2.267261e-004	0.000000e+000
1.561196428571433e-005	2.065990e-004	0.000000e+000
1.561693571428576e-005	1.881548e-004	0.000000e+000
1.562190714285719e-005	1.713935e-004	0.000000e+000
1.562687857142862e-005	1.563151e-004	0.000000e+000
1.563185000000005e-005	1.429196e-004	0.000000e+000
1.563653571428576e-005	1.312338e-004	0.000000e+000
1.564122142857147e-005	1.203475e-004	0.000000e+000
1.564590714285719e-005	1.102608e-004	0.000000e+000
1.565059285714291e-005	1.009737e-004	0.000000e+000
1.565527857142862e-005	9.248621e-005	0.000000e+000
1.565996428571433e-005	8.479826e-005	0.000000e+000
1.566465000000005e-005	7.790990e-005	0.000000e+000
1.566475000000005e-005	7.776591e-005	0.000000e+000
1.566976428571434e-005	7.099462e-005	0.000000e+000
1.567477857142862e-005	6.471179e-005	0.000000e+000
1.567979285714291e-005	5.891743e-005	0.000000e+000
1.568480714285719e-005	5.361154e-005	0.000000e+000
1.568982142857148e-005	4.879411e-005	0.000000e+000
1.569483571428577e-005	4.446515e-005	0.000000e+000
1.569985000000005e-005	4.062465e-005	0.000000e+000
1.570493571428577e-005	3.704070e-005	0.000000e+000
1.571002142857148e-005	3.371813e-005	0.000000e+000
1.571510714285720e-005	3.065696e-005	0.000000e+000
1.572019285714291e-005	2.785717e-005	0.000000e+000
1.572527857142862e-005	2.531878e-005	0.000000e+000
1.573036428571434e-005	2.304178e-005	0.000000e+000
1.573545000000005e-005	2.102617e-005	0.000000e+000
1.573996428571434e-005	1.936533e-005	0.000000e+000
1.574447857142862e-005	1.781487e-005	0.000000e+000
1.574899285714291e-005	1.637479e-005	0.000000e+000
1.575350714285720e-005	1.504509e-005	0.000000e+000
1.575802142857149e-005	1.382577e-005	0.000000e+000
1.576253571428577e-005	1.271682e-005	0.000000e+000
1.576705000000006e-005	1.171825e-005	0.000000e+000
1.576715000000006e-005	1.169659e-005	0.000000e+000
1.577255000000006e-005	1.060620e-005	0.000000e+000
1.577795000000006e-005	9.599067e-006	0.000000e+000
1.578335000000006e-005	8.675188e-006	0.000000e+000
1.578875000000006e-005	7.834565e-006	0.000000e+000
1.579415000000006e-005	7.077198e-006	0.000000e+000
1.579955000000006e-005	6.403088e-006	0.000000e+000
1.580495000000006e-005	5.812233e-006	0.000000e+000
1.581076428571435e-005	5.232616e-006	0.000000e+000
1.581657857142863e-005	4.699780e-006	0.000000e+000
1.582239285714292e-005	4.213724e-006	0.000000e+000
1.582820714285720e-005	3.774449e-006	0.000000e+000
1.583402142857149e-005	3.381954e-006	0.000000e+000
1.583983571428577e-005	3.036240e-006	0.000000e+000
1.584565000000006e-005	2.737306e-006	0.000000e+000
1.584905000000006e-005	2.571834e-006	0.000000e+000
1.585245000000006e-005	2.415093e-006	0.000000e+000
1.585585000000006e-005	2.267083e-006	0.000000e+000
1.585925000000006e-005	2.127804e-006	0.000000e+000
1.586265000000006e-005	1.997256e-006	0.000000e+000
1.586605000000007e-005	1.875438e-006	0.000000e+000
1.586945000000007e-005	1.762352e-006	0.000000e+000
1.586955000000007e-005	1.759094e-006	0.000000e+000
1.587695000000007e-005	1.541566e-006	0.000000e+000
1.588435000000007e-005	1.344907e-006	0.000000e+000
1.589175000000007e-005	1.169117e-006	0.000000e+000
1.589915000000007e-005	1.014197e-006	0.000000e+000
1.590655000000007e-005	8.801460e-007	0.000000e+000
1.591395000000007e-005	7.669647e-007	0.000000e+000
1.592135000000007e-005	6.746528e-007	0.000000e+000
1.592856428571435e-005	5.930642e-007	0.000000e+000
1.593577857142864e-005	5.191666e-007	0.000000e+000
1.594299285714293e-005	4.529599e-007	0.000000e+000
1.595020714285721e-005	3.944442e-007	0.000000e+000
1.595742142857150e-005	3.436195e-007	0.000000e+000
1.596463571428579e-005	3.004858e-007	0.000000e+000
1.597185000000007e-005	2.650430e-007	0.000000e+000
1.597195000000007e-005	2.645531e-007	0.000000e+000
1.598602142857150e-005	2.094823e-007	0.000000e+000
1.600009285714293e-005	1.622070e-007	0.000000e+000
1.601416428571436e-005	1.227273e-007	0.000000e+000
1.602823571428579e-005	9.104300e-008	0.000000e+000
1.604230714285722e-005	6.715427e-008	0.000000e+000
1.605637857142865e-005	5.106106e-008	0.000000e+000
1.607045000000008e-005	4.276338e-008	0.000000e+000
1.607435000000008e-005	3.978650e-008	0.000000e+000
1.608896428571437e-005	3.127403e-008	0.000000e+000
1.610357857142866e-005	2.398992e-008	0.000000e+000
1.611819285714294e-005	1.793415e-008	0.000000e+000
1.613280714285723e-005	1.310674e-008	0.000000e+000
1.614742142857151e-005	9.507683e-009	0.000000e+000
1.616203571428580e-005	7.136974e-009	0.000000e+000
1.617665000000009e-005	5.994617e-009	0.000000e+000
1.617675000000009e-005	5.983537e-009	0.000000e+000
1.627915000000010e-005	8.998682e-010	0.000000e+000
1.638155000000010e-005	1.353422e-010	0.000000e+000
1.648395000000011e-005	2.036605e-011	0.000000e+000
1.658635000000012e-005	3.060406e-012	0.000000e+000
1.668875000000013e-005	4.566514e-013	0.000000e+000
1.679115000000014e-005	8.297170e-014	0.000000e+000
1.689355000000014e-005	1.870607e-014	0.000000e+000
1.699595000000015e-005	1.025284e-014	0.000000e+000
1.709835000000016e-005	1.001296e-014	0.000000e+000
1.720075000000017e-005	6.436020e-015	0.000000e+000
1.730315000000017e-005	-2.252421e-015	0.000000e+000
1.740555000000018e-005	1.017915e-016	0.000000e+000
1.750795000000019e-005	-5.543687e-015	0.000000e+000
1.761035000000020e-005	-9.239328e-018	0.000000e+000
1.771275000000020e-005	-7.377841e-018	0.000000e+000
1.781515000000021e-005	-1.770682e-017	0.000000e+000
1.791755000000022e-005	-1.194302e-016	0.000000e+000
1.801995000000023e-005	2.179301e-018	0.000000e+000
1.812235000000024e-005	2.179301e-018	0.000000e+000
1.822475000000024e-005	2.179301e-018	0.000000e+000
1.832715000000025e-005	2.179301e-018	0.000000e+000
1.842955000000026e-005	2.179301e-018	0.000000e+000
1.853195000000027e-005	2.179301e-018	0.000000e+000
1.863435000000027e-005	2.179301e-018	0.000000e+000
1.873675000000028e-005	2.179301e-018	0.000000e+000
1.883915000000029e-005	2.179301e-018	0.000000e+000
1.894155000000030e-005	2.179301e-018	0.000000e+000
1.904395000000030e-005	2.179301e-018	0.000000e+000
1.914635000000031e-005	2.179301e-018	0.000000e+000
1.924875000000032e-005	2.179301e-018	0.000000e+000
1.935115000000033e-005	2.179301e-018	0.000000e+000
1.945355000000034e-005	2.179301e-018	0.000000e+000
1.955595000000034e-005	2.179301e-018	0.000000e+000
1.965835000000035e-005	2.179301e-018	0.000000e+000
1.976075000000036e-005	2.179301e-018	0.000000e+000
1.986315000000037e-005	2.179301e-018	0.000000e+000
1.996555000000037e-005	2.179301e-018	0.000000e+000
1.999990000000000e-005	3.450560e-018	0.000000e+000
2.000000000000000e-005	6.810315e-018	0.000000e+000
