time	V(gate)	V(n002)
1.039810743830449e-005	1.069234e+001	1.000000e+001
1.041763868830449e-005	1.068438e+001	1.000000e+001
1.043716993830449e-005	1.067683e+001	1.000000e+001
1.045670118830449e-005	1.066968e+001	1.000000e+001
1.047623243830449e-005	1.066294e+001	1.000000e+001
1.049576368830449e-005	1.065659e+001	1.000000e+001
1.051529493830449e-005	1.065064e+001	1.000000e+001
1.053482618830449e-005	1.064508e+001	1.000000e+001
1.055435743830449e-005	1.063990e+001	1.000000e+001
1.057388868830449e-005	1.063509e+001	1.000000e+001
1.059341993830449e-005	1.063065e+001	1.000000e+001
1.061295118830449e-005	1.062656e+001	1.000000e+001
1.063248243830449e-005	1.062280e+001	1.000000e+001
1.065201368830449e-005	1.061937e+001	1.000000e+001
1.067154493830449e-005	1.061626e+001	1.000000e+001
1.069107618830449e-005	1.061343e+001	1.000000e+001
1.071060743830449e-005	1.061089e+001	1.000000e+001
1.073013868830449e-005	1.060861e+001	1.000000e+001
1.074966993830449e-005	1.060658e+001	1.000000e+001
1.076920118830449e-005	1.060478e+001	1.000000e+001
1.078873243830449e-005	1.060320e+001	1.000000e+001
1.080826368830449e-005	1.060181e+001	1.000000e+001
1.082779493830449e-005	1.060060e+001	1.000000e+001
1.084732618830449e-005	1.059955e+001	1.000000e+001
1.086685743830449e-005	1.059866e+001	1.000000e+001
1.088638868830449e-005	1.059789e+001	1.000000e+001
1.090591993830449e-005	1.059724e+001	1.000000e+001
1.092545118830449e-005	1.059668e+001	1.000000e+001
1.094498243830449e-005	1.059621e+001	1.000000e+001
1.096451368830449e-005	1.059581e+001	1.000000e+001
1.098404493830449e-005	1.059547e+001	1.000000e+001
1.100357618830449e-005	1.059517e+001	1.000000e+001
1.102310743830449e-005	1.059490e+001	1.000000e+001
1.104263868830449e-005	1.059466e+001	1.000000e+001
1.106216993830449e-005	1.059443e+001	1.000000e+001
1.108170118830449e-005	1.059420e+001	1.000000e+001
1.110123243830449e-005	1.059397e+001	1.000000e+001
1.112076368830449e-005	1.059373e+001	1.000000e+001
1.114029493830449e-005	1.059348e+001	1.000000e+001
1.115982618830449e-005	1.059321e+001	1.000000e+001
1.117935743830449e-005	1.059292e+001	1.000000e+001
1.119888868830449e-005	1.059262e+001	1.000000e+001
1.121841993830449e-005	1.059230e+001	1.000000e+001
1.123795118830449e-005	1.059196e+001	1.000000e+001
1.125748243830449e-005	1.059161e+001	1.000000e+001
1.127701368830449e-005	1.059124e+001	1.000000e+001
1.129654493830449e-005	1.059086e+001	1.000000e+001
1.131607618830449e-005	1.059047e+001	1.000000e+001
1.133560743830449e-005	1.059007e+001	1.000000e+001
1.135513868830449e-005	1.058967e+001	1.000000e+001
1.137466993830449e-005	1.058926e+001	1.000000e+001
1.139420118830449e-005	1.058885e+001	1.000000e+001
1.141373243830449e-005	1.058844e+001	1.000000e+001
1.143326368830449e-005	1.058803e+001	1.000000e+001
1.145279493830449e-005	1.058762e+001	1.000000e+001
1.147232618830449e-005	1.058722e+001	1.000000e+001
1.149185743830449e-005	1.058681e+001	1.000000e+001
1.151138868830449e-005	1.058641e+001	1.000000e+001
1.153091993830449e-005	1.058601e+001	1.000000e+001
1.155045118830449e-005	1.058562e+001	1.000000e+001
1.156998243830449e-005	1.058522e+001	1.000000e+001
1.158951368830449e-005	1.058484e+001	1.000000e+001
1.160904493830449e-005	1.058445e+001	1.000000e+001
1.162857618830449e-005	1.058408e+001	1.000000e+001
1.164810743830449e-005	1.058370e+001	1.000000e+001
1.166763868830449e-005	1.058333e+001	1.000000e+001
1.168716993830449e-005	1.058297e+001	1.000000e+001
1.172623243830449e-005	1.058225e+001	1.000000e+001
1.176529493830449e-005	1.058154e+001	1.000000e+001
1.182388868830449e-005	1.058052e+001	1.000000e+001
1.187132172401877e-005	1.057972e+001	1.000000e+001
1.191875475973306e-005	1.057894e+001	1.000000e+001
1.196618779544735e-005	1.057817e+001	1.000000e+001
1.201362083116163e-005	1.057743e+001	1.000000e+001
1.206105386687592e-005	1.057670e+001	1.000000e+001
1.210848690259020e-005	1.057599e+001	1.000000e+001
1.215591993830449e-005	1.057530e+001	1.000000e+001
1.224799583116163e-005	1.057401e+001	1.000000e+001
1.234007172401877e-005	1.057277e+001	1.000000e+001
1.243214761687592e-005	1.057157e+001	1.000000e+001
1.252422350973306e-005	1.057042e+001	1.000000e+001
1.261629940259020e-005	1.056932e+001	1.000000e+001
1.270837529544735e-005	1.056826e+001	1.000000e+001
1.280045118830449e-005	1.056724e+001	1.000000e+001
1.295391100973306e-005	1.056563e+001	1.000000e+001
1.310737083116163e-005	1.056410e+001	1.000000e+001
1.326083065259020e-005	1.056263e+001	1.000000e+001
1.341429047401877e-005	1.056123e+001	1.000000e+001
1.356775029544735e-005	1.055990e+001	1.000000e+001
1.372121011687592e-005	1.055863e+001	1.000000e+001
1.387466993830449e-005	1.055744e+001	1.000000e+001
1.403091993830449e-005	1.055627e+001	1.000000e+001
1.418716993830449e-005	1.055514e+001	1.000000e+001
1.434341993830449e-005	1.055405e+001	1.000000e+001
1.449966993830449e-005	1.055300e+001	1.000000e+001
1.465591993830449e-005	1.055199e+001	1.000000e+001
1.481216993830449e-005	1.055102e+001	1.000000e+001
1.496841993830449e-005	1.055009e+001	1.000000e+001
1.498795118830449e-005	1.054997e+001	1.000000e+001
1.499046875000000e-005	1.054996e+001	1.000000e+001
1.499550387339102e-005	1.054993e+001	1.000000e+001
1.499992975321795e-005	1.054990e+001	1.000000e+001
1.500114824034614e-005	1.054989e+001	1.000000e+001
1.500358521460252e-005	1.054988e+001	1.000000e+001
1.500512605148725e-005	1.054987e+001	1.000000e+001
1.500691832623053e-005	1.054986e+001	1.000000e+001
1.501000000000000e-005	1.054985e+001	1.000000e+001
1.501009562050391e-005	1.054847e+001	9.904380e+000
1.501028686151173e-005	1.054551e+001	9.713139e+000
1.501066934352737e-005	1.053922e+001	9.330656e+000
1.501103123087593e-005	1.053288e+001	8.968769e+000
1.501167599406233e-005	1.052072e+001	8.324006e+000
1.501240928706694e-005	1.050540e+001	7.590713e+000
1.501387587307615e-005	1.046970e+001	6.124127e+000
1.501664152863511e-005	1.038826e+001	3.358471e+000
1.502000000000000e-005	1.027375e+001	0.000000e+000
1.502033584713649e-005	1.026545e+001	0.000000e+000
1.502100754140947e-005	1.024911e+001	0.000000e+000
1.502235092995542e-005	1.021665e+001	0.000000e+000
1.502389228796303e-005	1.017939e+001	0.000000e+000
1.502591481089368e-005	1.013037e+001	0.000000e+000
1.502995985675497e-005	1.003193e+001	0.000000e+000
1.503804994847756e-005	9.833681e+000	0.000000e+000
1.505423013192273e-005	9.433511e+000	0.000000e+000
1.507376138192272e-005	8.945897e+000	0.000000e+000
1.509329263192273e-005	8.454718e+000	0.000000e+000
1.511282388192272e-005	7.962011e+000	0.000000e+000
1.513235513192272e-005	7.470019e+000	0.000000e+000
1.515188638192272e-005	6.980849e+000	0.000000e+000
1.517141763192272e-005	6.496469e+000	0.000000e+000
1.519094888192272e-005	6.018707e+000	0.000000e+000
1.521048013192272e-005	5.549269e+000	0.000000e+000
1.523001138192272e-005	5.089216e+000	0.000000e+000
1.524592658899437e-005	4.722031e+000	0.000000e+000
1.525661135392932e-005	4.480310e+000	0.000000e+000
1.526421412455377e-005	4.311273e+000	0.000000e+000
1.526991491311965e-005	4.186551e+000	0.000000e+000
1.527448958457661e-005	4.088243e+000	0.000000e+000
1.527830255526848e-005	4.008231e+000	0.000000e+000
1.528155794341664e-005	3.942328e+000	0.000000e+000
1.528425675854454e-005	3.890773e+000	0.000000e+000
1.528631675365053e-005	3.855560e+000	0.000000e+000
1.528833629848321e-005	3.827198e+000	0.000000e+000
1.529043124637843e-005	3.804714e+000	0.000000e+000
1.529300714067034e-005	3.783745e+000	0.000000e+000
1.529591736382719e-005	3.765353e+000	0.000000e+000
1.530027596870204e-005	3.743879e+000	0.000000e+000
1.530661408899797e-005	3.719365e+000	0.000000e+000
1.531673746892167e-005	3.687453e+000	0.000000e+000
1.533281914055753e-005	3.639743e+000	0.000000e+000
1.535235039055753e-005	3.572695e+000	0.000000e+000
1.537188164055753e-005	3.480801e+000	0.000000e+000
1.539141289055752e-005	3.336066e+000	0.000000e+000
1.541094414055753e-005	3.090737e+000	0.000000e+000
1.542992182461387e-005	2.721550e+000	0.000000e+000
1.544945307461387e-005	2.232234e+000	0.000000e+000
1.546898432461387e-005	1.691169e+000	0.000000e+000
1.548851557461387e-005	1.141652e+000	0.000000e+000
1.550804682461387e-005	6.076416e-001	0.000000e+000
1.552357577616924e-005	2.135284e-001	0.000000e+000
1.553059459171508e-005	7.372979e-002	0.000000e+000
1.553422010220764e-005	3.398628e-002	0.000000e+000
1.553700994290419e-005	2.141784e-002	0.000000e+000
1.553909528001075e-005	1.678080e-002	0.000000e+000
1.554129967868621e-005	1.401871e-002	0.000000e+000
1.554372563190310e-005	1.214895e-002	0.000000e+000
1.554626140602696e-005	1.097507e-002	0.000000e+000
1.554926148359858e-005	1.013012e-002	0.000000e+000
1.555247220489608e-005	9.573884e-003	0.000000e+000
1.555667610779519e-005	9.100106e-003	0.000000e+000
1.556143002622869e-005	8.721468e-003	0.000000e+000
1.556840789544691e-005	8.292293e-003	0.000000e+000
1.557700416772827e-005	7.867860e-003	0.000000e+000
1.559235258109727e-005	7.277249e-003	0.000000e+000
1.561188383109727e-005	6.727854e-003	0.000000e+000
1.563141508109727e-005	6.363799e-003	0.000000e+000
1.565094633109727e-005	6.146825e-003	0.000000e+000
1.567047758109727e-005	6.036927e-003	0.000000e+000
1.569000883109727e-005	6.005493e-003	0.000000e+000
1.570954008109727e-005	6.032192e-003	0.000000e+000
1.572907133109727e-005	6.102742e-003	0.000000e+000
1.574860258109727e-005	6.207158e-003	0.000000e+000
1.576813383109727e-005	6.338594e-003	0.000000e+000
1.578766508109727e-005	6.492402e-003	0.000000e+000
1.580719633109727e-005	6.665579e-003	0.000000e+000
1.582672758109727e-005	6.856258e-003	0.000000e+000
1.584625883109727e-005	7.063467e-003	0.000000e+000
1.586579008109727e-005	7.286856e-003	0.000000e+000
1.588532133109727e-005	7.526609e-003	0.000000e+000
1.590485258109727e-005	7.783292e-003	0.000000e+000
1.592438383109727e-005	8.057847e-003	0.000000e+000
1.594391508109727e-005	8.351509e-003	0.000000e+000
1.596344633109727e-005	8.665843e-003	0.000000e+000
1.598297758109727e-005	9.002705e-003	0.000000e+000
1.600250883109727e-005	9.364310e-003	0.000000e+000
1.602204008109727e-005	9.753222e-003	0.000000e+000
1.604157133109727e-005	1.017243e-002	0.000000e+000
1.606110258109727e-005	1.062544e-002	0.000000e+000
1.608063383109727e-005	1.111635e-002	0.000000e+000
1.610016508109727e-005	1.164993e-002	0.000000e+000
1.611969633109727e-005	1.223184e-002	0.000000e+000
1.613922758109727e-005	1.286874e-002	0.000000e+000
1.615875883109727e-005	1.356862e-002	0.000000e+000
1.617829008109727e-005	1.434104e-002	0.000000e+000
1.619782133109727e-005	1.519762e-002	0.000000e+000
1.621735258109727e-005	1.615252e-002	0.000000e+000
1.623688383109727e-005	1.722326e-002	0.000000e+000
1.625641508109727e-005	1.843162e-002	0.000000e+000
1.627594633109727e-005	1.980507e-002	0.000000e+000
1.629547758109727e-005	2.137858e-002	0.000000e+000
1.631500883109727e-005	2.319766e-002	0.000000e+000
1.633454008109727e-005	2.532110e-002	0.000000e+000
1.635407133109727e-005	2.782633e-002	0.000000e+000
1.637360258109727e-005	3.081760e-002	0.000000e+000
1.639313383109727e-005	3.443359e-002	0.000000e+000
1.641266508109727e-005	3.885851e-002	0.000000e+000
1.643219633109727e-005	4.433518e-002	0.000000e+000
1.645172758109727e-005	5.117157e-002	0.000000e+000
1.647125883109727e-005	5.973212e-002	0.000000e+000
1.649079008109727e-005	7.040224e-002	0.000000e+000
1.651032133109727e-005	8.351968e-002	0.000000e+000
1.652985258109727e-005	9.929036e-002	0.000000e+000
1.654938383109727e-005	1.177256e-001	0.000000e+000
1.656891508109727e-005	1.386334e-001	0.000000e+000
1.658844633109727e-005	1.616635e-001	0.000000e+000
1.660797758109727e-005	1.863745e-001	0.000000e+000
1.662750883109727e-005	2.122933e-001	0.000000e+000
1.664704008109727e-005	2.389510e-001	0.000000e+000
1.666657133109727e-005	2.658969e-001	0.000000e+000
1.668610258109727e-005	2.926983e-001	0.000000e+000
1.670563383109727e-005	3.189240e-001	0.000000e+000
1.672516508109727e-005	3.441060e-001	0.000000e+000
1.674469633109727e-005	3.676129e-001	0.000000e+000
1.676422758109727e-005	3.887377e-001	0.000000e+000
1.677599889590666e-005	3.992901e-001	0.000000e+000
1.678220341480908e-005	4.029829e-001	0.000000e+000
1.678510222210693e-005	4.036351e-001	0.000000e+000
1.678681739094804e-005	4.036416e-001	0.000000e+000
1.678769213375834e-005	4.036101e-001	0.000000e+000
1.678896230311727e-005	4.035635e-001	0.000000e+000
1.679008211701374e-005	4.035249e-001	0.000000e+000
1.679095982801967e-005	4.034956e-001	0.000000e+000
1.679215065258799e-005	4.034574e-001	0.000000e+000
1.679313020000491e-005	4.034267e-001	0.000000e+000
1.679419229544634e-005	4.033943e-001	0.000000e+000
1.679514643957571e-005	4.033660e-001	0.000000e+000
1.679609575705825e-005	4.033384e-001	0.000000e+000
1.679722040251658e-005	4.033064e-001	0.000000e+000
1.679824225787561e-005	4.032780e-001	0.000000e+000
1.679963671223760e-005	4.032401e-001	0.000000e+000
1.680091711651776e-005	4.032065e-001	0.000000e+000
1.680292637555085e-005	4.031551e-001	0.000000e+000
1.680481735285562e-005	4.031090e-001	0.000000e+000
1.680859930746517e-005	4.030213e-001	0.000000e+000
1.681224147191534e-005	4.029434e-001	0.000000e+000
1.681952580081568e-005	4.028046e-001	0.000000e+000
1.682973949042898e-005	4.026425e-001	0.000000e+000
1.684927074042898e-005	4.024030e-001	0.000000e+000
1.686880199042898e-005	4.022290e-001	0.000000e+000
1.688833324042898e-005	4.021100e-001	0.000000e+000
1.690786449042898e-005	4.020286e-001	0.000000e+000
1.692739574042898e-005	4.019727e-001	0.000000e+000
1.694692699042898e-005	4.019342e-001	0.000000e+000
1.696645824042898e-005	4.019077e-001	0.000000e+000
1.698598949042898e-005	4.018894e-001	0.000000e+000
1.700552074042898e-005	4.018766e-001	0.000000e+000
1.702505199042898e-005	4.018675e-001	0.000000e+000
1.704458324042898e-005	4.018611e-001	0.000000e+000
1.706411449042898e-005	4.018564e-001	0.000000e+000
1.708364574042898e-005	4.018529e-001	0.000000e+000
1.710317699042898e-005	4.018503e-001	0.000000e+000
1.712270824042898e-005	4.018482e-001	0.000000e+000
1.714223949042898e-005	4.018465e-001	0.000000e+000
1.716177074042898e-005	4.018451e-001	0.000000e+000
1.718130199042898e-005	4.018438e-001	0.000000e+000
1.720083324042898e-005	4.018427e-001	0.000000e+000
1.722036449042898e-005	4.018416e-001	0.000000e+000
1.723989574042898e-005	4.018406e-001	0.000000e+000
1.725942699042898e-005	4.018396e-001	0.000000e+000
1.729848949042898e-005	4.018378e-001	0.000000e+000
1.733476181185755e-005	4.018361e-001	0.000000e+000
1.737103413328612e-005	4.018345e-001	0.000000e+000
1.740730645471469e-005	4.018328e-001	0.000000e+000
1.744357877614327e-005	4.018312e-001	0.000000e+000
1.747985109757184e-005	4.018295e-001	0.000000e+000
1.751612341900041e-005	4.018279e-001	0.000000e+000
1.755239574042898e-005	4.018263e-001	0.000000e+000
1.995473949042898e-005	4.017182e-001	0.000000e+000
1.997427074042898e-005	4.017174e-001	0.000000e+000
1.998046875000000e-005	4.017171e-001	0.000000e+000
1.998760398085796e-005	4.017169e-001	0.000000e+000
1.999000000000000e-005	4.017167e-001	0.000000e+000
1.999479203828408e-005	4.017164e-001	0.000000e+000
2.000000000000000e-005	4.017164e-001	0.000000e+000
